1500.00000000,-0.56725610,
1500.01000000,-0.56165391,
1500.02000000,-0.55207485,
1500.03000000,-0.54451430,
1500.04000000,-0.53349113,
1500.05000000,-0.52412895,
1500.06000000,-0.51248634,
1500.07000000,-0.50046131,
1500.08000000,-0.49009407,
1500.09000000,-0.47605156,
1500.10000000,-0.46259219,
1500.11000000,-0.45222444,
1500.12000000,-0.43952551,
1500.13000000,-0.42614779,
1500.14000000,-0.41187916,
1500.15000000,-0.39637521,
1500.16000000,-0.38500819,
1500.17000000,-0.36979650,
1500.18000000,-0.35550218,
1500.19000000,-0.34250965,
1500.20000000,-0.32722044,
1500.21000000,-0.31275097,
1500.22000000,-0.29691076,
1500.23000000,-0.28259140,
1500.24000000,-0.26889610,
1500.25000000,-0.25354970,
1500.26000000,-0.24089526,
1500.27000000,-0.22688384,
1500.28000000,-0.21308436,
1500.29000000,-0.19779623,
1500.30000000,-0.18604896,
1500.31000000,-0.17184581,
1500.32000000,-0.15606945,
1500.33000000,-0.14203950,
1500.34000000,-0.13242917,
1500.35000000,-0.11868967,
1500.36000000,-0.10484385,
1500.37000000,-0.09417212,
1500.38000000,-0.08396508,
1500.39000000,-0.07239580,
1500.40000000,-0.06159065,
1500.41000000,-0.05169549,
1500.42000000,-0.04252173,
1500.43000000,-0.03050783,
1500.44000000,-0.02415191,
1500.45000000,-0.01651810,
1500.46000000,-0.00735651,
1500.47000000,-0.00237519,
1500.48000000,0.00659147,
1500.49000000,0.01117563,
1500.50000000,0.01391459,
1500.51000000,0.02074071,
1500.52000000,0.02315027,
1500.53000000,0.02768060,
1500.54000000,0.02963220,
1500.55000000,0.03137253,
1500.56000000,0.03248555,
1500.57000000,0.03382980,
1500.58000000,0.03435031,
1500.59000000,0.03314329,
1500.60000000,0.03030044,
1500.61000000,0.02891686,
1500.62000000,0.02641473,
1500.63000000,0.02310294,
1500.64000000,0.01831684,
1500.65000000,0.01386770,
1500.66000000,0.00927720,
1500.67000000,0.00261339,
1500.68000000,-0.00361915,
1500.69000000,-0.01107365,
1500.70000000,-0.01943590,
1500.71000000,-0.02652151,
1500.72000000,-0.03584729,
1500.73000000,-0.04441138,
1500.74000000,-0.05449262,
1500.75000000,-0.06507961,
1500.76000000,-0.07464888,
1500.77000000,-0.08612939,
1500.78000000,-0.10002402,
1500.79000000,-0.11044108,
1500.80000000,-0.12355550,
1500.81000000,-0.13647170,
1500.82000000,-0.15146030,
1500.83000000,-0.16184094,
1500.84000000,-0.17612982,
1500.85000000,-0.19073544,
