1500.00000000,-10.67081771,
1500.01000000,-10.63617649,
1500.02000000,-10.59178491,
1500.03000000,-10.54488931,
1500.04000000,-10.48904773,
1500.05000000,-10.42759568,
1500.06000000,-10.37177620,
1500.07000000,-10.31583440,
1500.08000000,-10.25855514,
1500.09000000,-10.19630813,
1500.10000000,-10.13623157,
1500.11000000,-10.07954552,
1500.12000000,-10.01931801,
1500.13000000,-9.95900656,
1500.14000000,-9.89774011,
1500.15000000,-9.83225284,
1500.16000000,-9.78071255,
1500.17000000,-9.72140658,
1500.18000000,-9.66246082,
1500.19000000,-9.60388685,
1500.20000000,-9.54464162,
1500.21000000,-9.49272808,
1500.22000000,-9.44005433,
1500.23000000,-9.38634314,
1500.24000000,-9.33252136,
1500.25000000,-9.28166156,
1500.26000000,-9.23044459,
1500.27000000,-9.18525133,
1500.28000000,-9.14272004,
1500.29000000,-9.09752865,
1500.30000000,-9.06050438,
1500.31000000,-9.02112733,
1500.32000000,-8.98029686,
1500.33000000,-8.94591369,
1500.34000000,-8.91838007,
1500.35000000,-8.89112373,
1500.36000000,-8.86231327,
1500.37000000,-8.83857945,
1500.38000000,-8.82385401,
1500.39000000,-8.81046517,
1500.40000000,-8.79998661,
1500.41000000,-8.79002256,
1500.42000000,-8.78619394,
1500.43000000,-8.78299821,
1500.44000000,-8.78848582,
1500.45000000,-8.79716779,
1500.46000000,-8.80313981,
1500.47000000,-8.81265217,
1500.48000000,-8.82724577,
1500.49000000,-8.85024350,
1500.50000000,-8.87171109,
1500.51000000,-8.89301770,
1500.52000000,-8.92234134,
1500.53000000,-8.95659558,
1500.54000000,-8.98872916,
1500.55000000,-9.02977048,
1500.56000000,-9.06757333,
1500.57000000,-9.11018846,
1500.58000000,-9.15226837,
1500.59000000,-9.19419917,
1500.60000000,-9.24553667,
1500.61000000,-9.29614981,
1500.62000000,-9.34832812,
1500.63000000,-9.40097418,
1500.64000000,-9.46178422,
1500.65000000,-9.51256296,
1500.66000000,-9.57158181,
1500.67000000,-9.62864165,
1500.68000000,-9.68760766,
1500.69000000,-9.74579150,
1500.70000000,-9.80087229,
1500.71000000,-9.85961310,
1500.72000000,-9.91916178,
1500.73000000,-9.98248089,
1500.74000000,-10.04184787,
1500.75000000,-10.10423145,
1500.76000000,-10.16113523,
1500.77000000,-10.21890124,
1500.78000000,-10.27522332,
1500.79000000,-10.33577698,
1500.80000000,-10.39296026,
1500.81000000,-10.45696170,
1500.82000000,-10.50932125,
1500.83000000,-10.56144554,
1500.84000000,-10.61504400,
1500.85000000,-10.66205835,
1500.86000000,-10.72195529,
1500.87000000,-10.77356368,
1500.88000000,-10.82017560,
1500.89000000,-10.86444300,
1500.90000000,-10.91474234,
1500.91000000,-10.95720341,
1500.92000000,-10.99989403,
1500.93000000,-11.04540136,
1500.94000000,-11.08432318,
1500.95000000,-11.11985825,
1500.96000000,-11.16139205,
1500.97000000,-11.19650678,
1500.98000000,-11.23028275,
1500.99000000,-11.26237642,
1501.00000000,-11.29288497,
1501.01000000,-11.32176223,
1501.02000000,-11.34867701,
1501.03000000,-11.37661583,
1501.04000000,-11.39675338,
1501.05000000,-11.41537396,
1501.06000000,-11.43729288,
1501.07000000,-11.45216718,
1501.08000000,-11.46374579,
1501.09000000,-11.48035437,
1501.10000000,-11.49374891,
1501.11000000,-11.50556187,
1501.12000000,-11.51629602,
1501.13000000,-11.52658792,
1501.14000000,-11.52835408,
1501.15000000,-11.52332123,
1501.16000000,-11.52605740,
1501.17000000,-11.52612630,
1501.18000000,-11.53023292,
1501.19000000,-11.52420981,
1501.20000000,-11.51556295,
1501.21000000,-11.50321639,
1501.22000000,-11.49687686,
1501.23000000,-11.48363780,
1501.24000000,-11.46681384,
1501.25000000,-11.45109027,
1501.26000000,-11.43539864,
1501.27000000,-11.41709640,
1501.28000000,-11.39772058,
1501.29000000,-11.37573908,
1501.30000000,-11.34975636,
1501.31000000,-11.32194791,
1501.32000000,-11.29637550,
1501.33000000,-11.26868840,
1501.34000000,-11.23375719,
1501.35000000,-11.20283356,
1501.36000000,-11.16589024,
1501.37000000,-11.13305733,
1501.38000000,-11.08827993,
1501.39000000,-11.04933721,
1501.40000000,-11.00668242,
1501.41000000,-10.96801504,
1501.42000000,-10.92023124,
1501.43000000,-10.87456877,
1501.44000000,-10.83000061,
1501.45000000,-10.78252996,
1501.46000000,-10.72952657,
1501.47000000,-10.68011961,
1501.48000000,-10.62762956,
1501.49000000,-10.57925987,
1501.50000000,-10.52010037,
1501.51000000,-10.46301711,
1501.52000000,-10.40267852,
1501.53000000,-10.34926069,
1501.54000000,-10.29337320,
1501.55000000,-10.23588510,
1501.56000000,-10.17122735,
1501.57000000,-10.11901911,
1501.58000000,-10.06374244,
1501.59000000,-10.00346269,
1501.60000000,-9.93891147,
1501.61000000,-9.87933610,
1501.62000000,-9.82316322,
1501.63000000,-9.76099528,
1501.64000000,-9.70349242,
1501.65000000,-9.64818096,
1501.66000000,-9.59238502,
1501.67000000,-9.53413699,
1501.68000000,-9.47489664,
1501.69000000,-9.42626759,
1501.70000000,-9.37013010,
1501.71000000,-9.31704772,
1501.72000000,-9.26818776,
1501.73000000,-9.21861247,
