1.5e-006,5.4694360912924864
1.500005e-006,5.4081050373824269
1.5000100000000001e-006,5.3945103297033583
1.500015e-006,5.3688990662002141
1.50002e-006,5.3177758821106238
1.5000250000000001e-006,5.3437135904755237
1.50003e-006,5.2709594651926253
1.5000349999999999e-006,5.2452015890316801
1.5000400000000001e-006,5.2397859045148536
1.500045e-006,5.1802179463342952
1.5000499999999999e-006,5.1828853071063676
1.5000550000000001e-006,5.1312582657656591
1.50006e-006,5.1002074299671705
1.5000650000000001e-006,5.1117517507616199
1.5000700000000001e-006,5.0222816431645256
1.500075e-006,5.0150395106504604
1.5000800000000001e-006,5.0134028569937001
1.5000850000000001e-006,4.9489885763839041
1.50009e-006,4.9476458046648943
1.5000950000000001e-006,4.8959474804129997
1.5001e-006,4.871530277201785
1.500105e-006,4.8629931864435108
1.5001100000000001e-006,4.7934224722853003
1.500115e-006,4.794525427947157
1.50012e-006,4.7553114264371672
1.5001250000000001e-006,4.7176756751712858
1.50013e-006,4.7159482527642567
1.500135e-006,4.6503679714373689
1.5001400000000001e-006,4.6456955744578181
1.500145e-006,4.61080736453291
1.5001499999999999e-006,4.5691433256532576
1.5001550000000001e-006,4.5653176836827285
1.50016e-006,4.5206519490906558
1.5001649999999999e-006,4.4844372444902589
1.5001700000000001e-006,4.4871507936478707
1.500175e-006,4.4209623312790498
1.5001800000000001e-006,4.4263656054678933
1.5001850000000001e-006,4.3773103301821976
1.50019e-006,4.3521237101553609
1.5001950000000001e-006,4.3377216444166535
1.5002000000000001e-006,4.2886339337614032
1.500205e-006,4.2815823654384673
1.5002100000000001e-006,4.2552167135616514
1.500215e-006,4.204213024754651
1.50022e-006,4.2257754152254279
1.5002250000000001e-006,4.1549997255444637
1.50023e-006,4.1509064551814774
1.500235e-006,4.143192106612311
1.5002400000000001e-006,4.0798652342765749
1.500245e-006,4.0992722631146279
1.50025e-006,4.0513487223048372
1.5002550000000001e-006,4.0239171154440641
1.50026e-006,4.039985270319697
1.5002649999999999e-006,3.9673249184895738
1.5002700000000001e-006,3.9829940954428622
1.500275e-006,3.9754643264725971
1.5002800000000001e-006,3.8900426720273131
1.5002850000000001e-006,3.9581005786288088
1.50029e-006,3.8750608811033516
1.5002950000000001e-006,3.8763164155472651
1.5003000000000001e-006,3.8901897747626819
1.500305e-006,3.8055582045820984
1.5003100000000001e-006,3.8604740274722573
1.5003150000000001e-006,3.8299071564376206
1.50032e-006,3.7671763666249589
1.5003250000000001e-006,3.8239051131023061
1.50033e-006,3.7641926742003022
1.500335e-006,3.7558399981589901
1.5003400000000001e-006,3.786678326367884
1.500345e-006,3.7053659306797471
1.50035e-006,3.7650628198226244
1.5003550000000001e-006,3.7253180205286043
1.50036e-006,3.6962742679685974
1.5003649999999999e-006,3.7383668215374541
1.5003700000000001e-006,3.6879012473653177
1.500375e-006,3.7080160776336157
1.5003799999999999e-006,3.7026855152405247
1.5003850000000001e-006,3.6777105535240153
1.50039e-006,3.7085437720510583
1.5003950000000001e-006,3.6776854044408012
1.5004000000000001e-006,3.6789942849203001
1.500405e-006,3.7083348726129799
