1500.01000000,-5.11091063,
1500.02000000,-5.15265649,
1500.03000000,-5.19447101,
1500.04000000,-5.23535278,
1500.05000000,-5.27724243,
1500.06000000,-5.32078286,
1500.07000000,-5.35859050,
1500.08000000,-5.39591042,
1500.09000000,-5.43275744,
1500.10000000,-5.47231388,
1500.11000000,-5.50790757,
1500.12000000,-5.54111808,
1500.13000000,-5.57627925,
1500.14000000,-5.60946674,
1500.15000000,-5.64067733,
1500.16000000,-5.66750541,
1500.17000000,-5.69628042,
1500.18000000,-5.72565721,
1500.19000000,-5.75494012,
1500.20000000,-5.77934119,
1500.21000000,-5.80089870,
1500.22000000,-5.82541242,
1500.23000000,-5.84962225,
1500.24000000,-5.86625947,
1500.25000000,-5.88214986,
1500.26000000,-5.90028934,
1500.27000000,-5.91625496,
1500.28000000,-5.92885635,
1500.29000000,-5.94075893,
1500.30000000,-5.95228258,
1500.31000000,-5.96184399,
1500.32000000,-5.96923430,
1500.33000000,-5.97605026,
1500.34000000,-5.98136989,
1500.35000000,-5.98527826,
1500.36000000,-5.98568048,
1500.37000000,-5.98814102,
1500.38000000,-5.98641191,
1500.39000000,-5.98259425,
1500.40000000,-5.98018906,
1500.41000000,-5.97302469,
1500.42000000,-5.96860638,
1500.43000000,-5.95649782,
1500.44000000,-5.95100486,
1500.45000000,-5.93999127,
1500.46000000,-5.92243927,
1500.47000000,-5.90994528,
1500.48000000,-5.89269777,
1500.49000000,-5.87589989,
1500.50000000,-5.85923094,
1500.51000000,-5.83712906,
1500.52000000,-5.81696746,
1500.53000000,-5.79235562,
1500.54000000,-5.76839737,
1500.55000000,-5.74010565,
1500.56000000,-5.71724599,
1500.57000000,-5.68823334,
1500.58000000,-5.65899441,
1500.59000000,-5.63129304,
1500.60000000,-5.59597452,
1500.61000000,-5.56428440,
1500.62000000,-5.52734813,
1500.63000000,-5.49279602,
1500.64000000,-5.45650598,
1500.65000000,-5.41866548,
1500.66000000,-5.38070032,
1500.67000000,-5.34383202,
1500.68000000,-5.30294256,
1500.69000000,-5.26473340,
1500.70000000,-5.22622426,
1500.71000000,-5.17946490,
1500.72000000,-5.13842195,
1500.73000000,-5.09440216,
1500.74000000,-5.05218875,
1500.75000000,-5.00727079,
1500.76000000,-4.96634869,
1500.77000000,-4.91935154,
1500.78000000,-4.87490144,
1500.79000000,-4.82756540,
1500.80000000,-4.78105159,
1500.81000000,-4.73871236,
1500.82000000,-4.69401458,
1500.83000000,-4.65120931,
1500.84000000,-4.60940116,
1500.85000000,-4.56782086,
1500.86000000,-4.52848796,
1500.87000000,-4.48029533,
1500.88000000,-4.43777121,
1500.89000000,-4.39753191,
1500.90000000,-4.35940981,
1500.91000000,-4.31865318,
1500.92000000,-4.28319426,
1500.93000000,-4.24489817,
1500.94000000,-4.21364579,
1500.95000000,-4.18172069,
1500.96000000,-4.14930843,
1500.97000000,-4.11825052,
1500.98000000,-4.08766446,
1500.99000000,-4.06181346,
1501.00000000,-4.04210206,
1501.01000000,-4.01633241,
1501.02000000,-3.99579523,
1501.03000000,-3.97851164,
1501.04000000,-3.96254987,
1501.05000000,-3.94814984,
1501.06000000,-3.93592132,
1501.07000000,-3.92627737,
1501.08000000,-3.92069059,
1501.09000000,-3.91548497,
1501.10000000,-3.91289128,
1501.11000000,-3.91444896,
1501.12000000,-3.91726686,
1501.13000000,-3.92083422,
1501.14000000,-3.92771601,
1501.15000000,-3.93785735,
1501.16000000,-3.94996421,
1501.17000000,-3.96507087,
1501.18000000,-3.98029865,
1501.19000000,-3.99899926,
1501.20000000,-4.02002662,
1501.21000000,-4.04485949,
1501.22000000,-4.06723466,
1501.23000000,-4.09460439,
1501.24000000,-4.12576847,
1501.25000000,-4.15555585,
1501.26000000,-4.18691080,
1501.27000000,-4.21781033,
1501.28000000,-4.25030543,
1501.29000000,-4.28910562,
1501.30000000,-4.32608744,
1501.31000000,-4.36629451,
1501.32000000,-4.40528292,
1501.33000000,-4.45065948,
1501.34000000,-4.49031136,
1501.35000000,-4.53216189,
1501.36000000,-4.57676668,
1501.37000000,-4.61657326,
1501.38000000,-4.65736219,
1501.39000000,-4.70356724,
1501.40000000,-4.74667553,
1501.41000000,-4.79389035,
1501.42000000,-4.83877217,
1501.43000000,-4.88329368,
1501.44000000,-4.92764907,
1501.45000000,-4.97266296,
1501.46000000,-5.02220484,
1501.47000000,-5.06383000,
1501.48000000,-5.10332860,
1501.49000000,-5.14813634,
1501.50000000,-5.18642891,
1501.51000000,-5.23256653,
1501.52000000,-5.27402076,
1501.53000000,-5.31384774,
1501.54000000,-5.35543764,
1501.55000000,-5.39252400,
1501.56000000,-5.42932768,
1501.57000000,-5.46450771,
1501.58000000,-5.50175243,
1501.59000000,-5.53243864,
1501.60000000,-5.57066950,
1501.61000000,-5.60068544,
1501.62000000,-5.63363109,
1501.63000000,-5.66252427,
1501.64000000,-5.69078853,
1501.65000000,-5.72141113,
1501.66000000,-5.74548357,
1501.67000000,-5.77228687,
1501.68000000,-5.79517125,
1501.69000000,-5.81591484,
1501.70000000,-5.83888740,
1501.71000000,-5.85882894,
1501.72000000,-5.87775912,
1501.73000000,-5.89182398,
1501.74000000,-5.90816688,
1501.75000000,-5.92170632,
1501.76000000,-5.93763255,
1501.77000000,-5.94631104,
1501.78000000,-5.95605564,
1501.79000000,-5.96393205,
1501.80000000,-5.97139487,
1501.81000000,-5.97584161,
1501.82000000,-5.97924096,
1501.83000000,-5.98139639,
1501.84000000,-5.98090150,
1501.85000000,-5.98051657,
1501.86000000,-5.97980875,
1501.87000000,-5.97438944,
1501.88000000,-5.96949438,
1501.89000000,-5.96241560,
1501.90000000,-5.95457018,
1501.91000000,-5.94264180,
1501.92000000,-5.93186010,
1501.93000000,-5.91835260,
1501.94000000,-5.90202190,
1501.95000000,-5.88734628,
1501.96000000,-5.87248945,
1501.97000000,-5.85143707,
1501.98000000,-5.82848517,
1501.99000000,-5.80887706,
1502.00000000,-5.78515813,
1502.01000000,-5.76378736,
1502.02000000,-5.73637244,
1502.03000000,-5.71123728,
1502.04000000,-5.68210790,
1502.05000000,-5.65834274,
1502.06000000,-5.62235632,
1502.07000000,-5.59037241,
1502.08000000,-5.55850848,
1502.09000000,-5.52382241,
1502.10000000,-5.49010073,
1502.11000000,-5.44942688,
1502.12000000,-5.41385544,
1502.13000000,-5.37454169,
1502.14000000,-5.34245458,
1502.15000000,-5.30174511,
1502.16000000,-5.25956317,
1502.17000000,-5.21902097,
1502.18000000,-5.17880764,
1502.19000000,-5.13525074,
1502.20000000,-5.08983461,
1502.21000000,-5.04291891,
1502.22000000,-5.00198078,
1502.23000000,-4.96137251,
1502.24000000,-4.91639760,
1502.25000000,-4.87245139,
1502.26000000,-4.82679739,
1502.27000000,-4.78276976,
1502.28000000,-4.73704379,
1502.29000000,-4.69233738,
1502.30000000,-4.64611760,
1502.31000000,-4.60425003,
1502.32000000,-4.56202699,
1502.33000000,-4.52032247,
1502.34000000,-4.47617502,
1502.35000000,-4.43356920,
1502.36000000,-4.39291680,
1502.37000000,-4.35706066,
1502.38000000,-4.31861766,
1502.39000000,-4.27949836,
1502.40000000,-4.24140387,
1502.41000000,-4.20623682,
1502.42000000,-4.17457211,
1502.43000000,-4.13979278,
1502.44000000,-4.11351435,
1502.45000000,-4.08284088,
1502.46000000,-4.06068811,
1502.47000000,-4.03280048,
1502.48000000,-4.01133165,
1502.49000000,-3.98929521,
1502.50000000,-3.97158572,
1502.51000000,-3.95473259,
1502.52000000,-3.94277810,
1502.53000000,-3.92912381,
1502.54000000,-3.92008698,
1502.55000000,-3.91142929,
1502.56000000,-3.90825701,
1502.57000000,-3.90537015,
1502.58000000,-3.90356435,
1502.59000000,-3.90785073,
1502.60000000,-3.91157290,
1502.61000000,-3.91753602,
1502.62000000,-3.92770363,
1502.63000000,-3.93987779,
1502.64000000,-3.95433194,
1502.65000000,-3.96875763,
1502.66000000,-3.98699339,
1502.67000000,-4.00838584,
1502.68000000,-4.03082291,
1502.69000000,-4.05315493,
1502.70000000,-4.07831093,
1502.71000000,-4.11024868,
1502.72000000,-4.13971168,
1502.73000000,-4.17185439,
1502.74000000,-4.20638053,
1502.75000000,-4.24109770,
1502.76000000,-4.27651055,
1502.77000000,-4.31492978,
1502.78000000,-4.34984808,
1502.79000000,-4.39074868,
1502.80000000,-4.43062467,
1502.81000000,-4.47286858,
1502.82000000,-4.51642659,
1502.83000000,-4.56166500,
1502.84000000,-4.60176381,
1502.85000000,-4.64783074,
1502.86000000,-4.69422897,
1502.87000000,-4.73858947,
1502.88000000,-4.77746959,
1502.89000000,-4.82110269,
1502.90000000,-4.86888680,
1502.91000000,-4.91271691,
1502.92000000,-4.95299777,
1502.93000000,-5.00043152,
1502.94000000,-5.04362748,
1502.95000000,-5.08999169,
1502.96000000,-5.13126910,
1502.97000000,-5.16819544,
1502.98000000,-5.21502259,
1502.99000000,-5.26150855,
1503.00000000,-5.30081773,
1503.01000000,-5.33849979,
1503.02000000,-5.37292784,
1503.03000000,-5.41322424,
1503.04000000,-5.45252090,
1503.05000000,-5.48891615,
1503.06000000,-5.51807466,
1503.07000000,-5.55569086,
1503.08000000,-5.58604800,
1503.09000000,-5.61863694,
1503.10000000,-5.65030830,
1503.11000000,-5.68085788,
1503.12000000,-5.70620676,
1503.13000000,-5.73565269,
1503.14000000,-5.75919226,
1503.15000000,-5.78228374,
1503.16000000,-5.80384319,
1503.17000000,-5.82786227,
1503.18000000,-5.84644093,
1503.19000000,-5.86509634,
1503.20000000,-5.88492427,
1503.21000000,-5.89861578,
1503.22000000,-5.91365688,
1503.23000000,-5.92593994,
1503.24000000,-5.93641707,
1503.25000000,-5.94811395,
1503.26000000,-5.95493090,
1503.27000000,-5.96262218,
1503.28000000,-5.96780957,
1503.29000000,-5.97216062,
1503.30000000,-5.97531908,
1503.31000000,-5.97634931,
1503.32000000,-5.97515676,
1503.33000000,-5.97064757,
1503.34000000,-5.97091312,
1503.35000000,-5.96202696,
1503.36000000,-5.95842291,
1503.37000000,-5.94762131,
1503.38000000,-5.93879811,
1503.39000000,-5.92570360,
1503.40000000,-5.91331828,
1503.41000000,-5.90108904,
1503.42000000,-5.88405474,
1503.43000000,-5.86895810,
1503.44000000,-5.84797698,
1503.45000000,-5.83061805,
1503.46000000,-5.80788867,
1503.47000000,-5.78553673,
1503.48000000,-5.76156411,
1503.49000000,-5.73636151,
1503.50000000,-5.71092004,
1503.51000000,-5.68000904,
1503.52000000,-5.65381000,
1503.53000000,-5.62531288,
1503.54000000,-5.59109730,
1503.55000000,-5.56017989,
1503.56000000,-5.52644604,
1503.57000000,-5.49285790,
1503.58000000,-5.46081307,
1503.59000000,-5.42027513,
1503.60000000,-5.38563933,
1503.61000000,-5.34498589,
1503.62000000,-5.30978294,
1503.63000000,-5.26482104,
1503.64000000,-5.22138888,
1503.65000000,-5.17765595,
1503.66000000,-5.13760658,
1503.67000000,-5.09740799,
1503.68000000,-5.05725181,
1503.69000000,-5.01028523,
1503.70000000,-4.96864105,
1503.71000000,-4.92461398,
1503.72000000,-4.87761278,
1503.73000000,-4.83339432,
1503.74000000,-4.78556022,
1503.75000000,-4.74193539,
1503.76000000,-4.70134021,
1503.77000000,-4.65614221,
1503.78000000,-4.61489512,
1503.79000000,-4.57074631,
1503.80000000,-4.52946346,
1503.81000000,-4.48799837,
1503.82000000,-4.44400312,
1503.83000000,-4.40163955,
1503.84000000,-4.36333308,
1503.85000000,-4.32329593,
1503.86000000,-4.28709147,
1503.87000000,-4.24656407,
1503.88000000,-4.21130759,
1503.89000000,-4.17803442,
1503.90000000,-4.14806511,
1503.91000000,-4.12004286,
1503.92000000,-4.08800865,
1503.93000000,-4.06217039,
1503.94000000,-4.03596218,
1503.95000000,-4.01200221,
1503.96000000,-3.98812687,
1503.97000000,-3.97053564,
1503.98000000,-3.95589442,
1503.99000000,-3.93956379,
1504.00000000,-3.92612829,
1504.01000000,-3.91563864,
1504.02000000,-3.90661206,
1504.03000000,-3.90401855,
1504.04000000,-3.89766975,
1504.05000000,-3.89745250,
1504.06000000,-3.89884129,
1504.07000000,-3.90201811,
1504.08000000,-3.90803235,
1504.09000000,-3.91781094,
1504.10000000,-3.92830122,
1504.11000000,-3.93916153,
1504.12000000,-3.95430829,
1504.13000000,-3.97235689,
1504.14000000,-3.99226184,
1504.15000000,-4.01247233,
1504.16000000,-4.03724852,
1504.17000000,-4.06223192,
1504.18000000,-4.09111586,
1504.19000000,-4.11948041,
1504.20000000,-4.14923403,
1504.21000000,-4.18302095,
1504.22000000,-4.21370979,
1504.23000000,-4.24995427,
1504.24000000,-4.29081490,
1504.25000000,-4.32492679,
1504.26000000,-4.36158731,
1504.27000000,-4.40073179,
1504.28000000,-4.44419008,
1504.29000000,-4.48484894,
1504.30000000,-4.53191139,
1504.31000000,-4.57529332,
1504.32000000,-4.62006215,
1504.33000000,-4.66125890,
1504.34000000,-4.70594958,
1504.35000000,-4.74230413,
1504.36000000,-4.78867761,
1504.37000000,-4.83531698,
1504.38000000,-4.87956858,
1504.39000000,-4.92502643,
1504.40000000,-4.97021093,
1504.41000000,-5.01530980,
1504.42000000,-5.06043247,
1504.43000000,-5.10232148,
1504.44000000,-5.14328332,
1504.45000000,-5.18302442,
1504.46000000,-5.22777985,
1504.47000000,-5.26503352,
1504.48000000,-5.30535929,
1504.49000000,-5.34671615,
1504.50000000,-5.38637937,
1504.51000000,-5.42330965,
1504.52000000,-5.45916541,
1504.53000000,-5.49235506,
1504.54000000,-5.52445486,
1504.55000000,-5.55866803,
1504.56000000,-5.59317947,
1504.57000000,-5.62454554,
1504.58000000,-5.65411689,
1504.59000000,-5.68060351,
1504.60000000,-5.71283172,
1504.61000000,-5.73798140,
1504.62000000,-5.76197214,
1504.63000000,-5.78373849,
1504.64000000,-5.80697728,
1504.65000000,-5.82729434,
1504.66000000,-5.84709967,
1504.67000000,-5.86556129,
1504.68000000,-5.88014627,
1504.69000000,-5.89689333,
1504.70000000,-5.91082346,
1504.71000000,-5.92247955,
1504.72000000,-5.93219059,
1504.73000000,-5.94161855,
1504.74000000,-5.94924495,
1504.75000000,-5.95717563,
1504.76000000,-5.96141742,
1504.77000000,-5.96429204,
1504.78000000,-5.96720155,
1504.79000000,-5.96736636,
1504.80000000,-5.96370423,
1504.81000000,-5.96397753,
1504.82000000,-5.95784378,
1504.83000000,-5.95181715,
1504.84000000,-5.94451441,
1504.85000000,-5.93589245,
1504.86000000,-5.92597410,
1504.87000000,-5.91419119,
1504.88000000,-5.90083751,
1504.89000000,-5.88783278,
1504.90000000,-5.87035857,
1504.91000000,-5.85388417,
1504.92000000,-5.83400581,
1504.93000000,-5.81281968,
1504.94000000,-5.79239039,
1504.95000000,-5.77021050,
1504.96000000,-5.74646974,
1504.97000000,-5.71980990,
1504.98000000,-5.69134911,
1504.99000000,-5.66519438,
1505.00000000,-5.63750388,
1505.01000000,-5.60648041,
1505.02000000,-5.57005516,
1505.03000000,-5.54053784,
1505.04000000,-5.50539035,
1505.05000000,-5.46841750,
1505.06000000,-5.43207699,
1505.07000000,-5.39811193,
1505.08000000,-5.35962574,
1505.09000000,-5.32523517,
1505.10000000,-5.28298977,
1505.11000000,-5.24456357,
1505.12000000,-5.20109546,
